trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
529917,1806,930612,VYDAJ,VYBER,3300.0,19693.0,,,
882439,3007,930612,VYDAJ,PREVOD NA UCET,983.0,69133.9,SIPO,CD,27930361
250308,860,930612,PRIJEM,VKLAD,19777.5,45463.1,,,
307767,1050,930612,PRIJEM,PREVOD Z UCTU,37976.0,83437.0,,WX,2865469
309330,1054,930612,PRIJEM,VKLAD,14475.0,46554.6,,,
233038,793,930612,VYDAJ,PREVOD NA UCET,1212.0,15910.1,,CD,41663390
1049959,3592,930612,VYDAJ,PREVOD NA UCET,3360.0,15342.9,SIPO,KL,88522523
1050260,3593,930612,PRIJEM,VKLAD,23680.5,55794.4,,,
1163593,3983,930612,VYDAJ,VYBER,14600.0,43983.2,,,
1450262,4937,930612,VYDAJ,PREVOD NA UCET,800.0,18957.9, ,OP,43502605
403143,1373,930612,PRIJEM,VKLAD,500.0,500.0,,,
717834,2458,930612,VYDAJ,VYBER,27200.0,53338.4,,,
717568,2458,930612,PRIJEM,PREVOD Z UCTU,38880.0,80538.4,,WX,55121827
1549103,5270,930612,VYDAJ,VYBER,19100.0,45489.4,,,
1910875,6473,930612,VYDAJ,VYBER,6500.0,62915.7,,,0
505318,1726,930612,VYDAJ,PREVOD NA UCET,4438.0,30040.7,SIPO,AB,99886172
1021198,3487,930612,VYDAJ,PREVOD NA UCET,324.0,18807.1,SIPO,IJ,68540710
1021270,3487,930612,VYDAJ,PREVOD NA UCET,7951.0,19131.1, ,QR,94053124
1117397,3818,930612,VYDAJ,PREVOD NA UCET,1474.0,54037.6, ,OP,32659602
1121969,3834,930612,PRIJEM,VKLAD,20812.0,54321.8,,,
83664,280,930612,PRIJEM,VKLAD,18064.5,50891.6,,,
711854,2434,930612,PRIJEM,VKLAD,6586.0,34753.3,,,
2579156,8519,930612,PRIJEM,PREVOD Z UCTU,56019.0,102931.8,,OP,16093504
490783,1675,930612,PRIJEM,PREVOD Z UCTU,4327.0,22816.6,DUCHOD,AB,50350195
1066290,3644,930613,PRIJEM,PREVOD Z UCTU,3456.0,11374.7,,CD,81058329
1068149,3649,930613,VYDAJ,VYBER,3900.0,24292.0,,,
48718,163,930613,VYDAJ,PREVOD NA UCET,3116.0,30775.2,SIPO,UV,86180990
48646,163,930613,PRIJEM,PREVOD Z UCTU,6698.0,33891.2,DUCHOD,YZ,76209622
34890,112,930613,PRIJEM,PREVOD Z UCTU,6582.0,26601.8,DUCHOD,EF,24612278
36769,119,930613,PRIJEM,VKLAD,32288.0,33088.0,,,
898750,3064,930613,PRIJEM,VKLAD,13881.0,14881.0,,,
640998,2189,930613,PRIJEM,VKLAD,31173.0,54786.7,,,
450959,1534,930613,PRIJEM,VKLAD,22414.5,23314.5,,,
2103029,7123,930613,PRIJEM,VKLAD,1500.0,25441.9,,,
299128,1019,930613,VYDAJ,PREVOD NA UCET,608.0,62449.8, ,IJ,74068438
336709,1144,930613,VYDAJ,PREVOD NA UCET,2250.0,10895.0,SIPO,GH,64795172
1077757,3682,930613,PRIJEM,VKLAD,6213.0,6413.0,,,
142156,477,930613,PRIJEM,VKLAD,24588.0,62932.4,,,
671739,2293,930613,VYDAJ,VYBER,500.0,27180.0,,,
775026,2645,930613,PRIJEM,VKLAD,16846.0,17446.0,,,
1977907,6701,930613,VYDAJ,VYBER,33500.0,56569.6,,,
392496,1334,930613,PRIJEM,VKLAD,6200.0,14940.0,,,
785340,2676,930613,VYDAJ,PREVOD NA UCET,1339.0,60005.7, ,IJ,56445985
785196,2676,930613,PRIJEM,VKLAD,22894.5,61344.7,,,
826068,2814,930613,PRIJEM,PREVOD Z UCTU,4544.0,9588.0,DUCHOD,OP,35497665
3315109,11013,930613,VYDAJ,VYBER,30000.0,92893.1,,,
3314630,11013,930613,PRIJEM,PREVOD Z UCTU,63366.0,122893.1,,YZ,45816707
1035596,3542,930613,PRIJEM,PREVOD Z UCTU,3401.0,4001.0,,WX,78724664
148864,497,930613,PRIJEM,VKLAD,32329.5,55334.9,,,
147454,494,930613,PRIJEM,VKLAD,35623.0,82759.4,,,
742048,2534,930613,PRIJEM,VKLAD,7672.0,8072.0,,,
2910393,9640,930613,PRIJEM,PREVOD Z UCTU,28659.0,64249.8,,UV,13876933
509299,1743,930613,PRIJEM,PREVOD Z UCTU,4260.0,5060.0,DUCHOD,ST,62864976
541831,1843,930613,VYDAJ,PREVOD NA UCET,6994.0,56104.5,SIPO,QR,62958741
1256510,4296,930613,PRIJEM,VKLAD,28093.5,69232.1,,,
1657235,5622,930613,VYDAJ,VYBER,7000.0,60172.7,,,0
439041,1493,930613,PRIJEM,PREVOD Z UCTU,5009.0,15277.2,DUCHOD,AB,54522466
435768,1481,930613,PRIJEM,PREVOD Z UCTU,3098.0,16490.0,,AB,21098941
745326,2543,930613,VYDAJ,VYBER,1200.0,24598.8,,,
1136718,3883,930613,PRIJEM,VKLAD,4900.0,22438.1,,,
1271158,4347,930613,PRIJEM,VKLAD,900.0,26514.1,,,
628515,2146,930613,PRIJEM,VKLAD,29739.0,29939.0,,,
594308,2023,930613,VYDAJ,PREVOD NA UCET,1684.0,80179.2, ,OP,19809311
1598933,5428,930613,VYDAJ,VYBER,4600.0,54196.0,SIPO,,0
1602809,5442,930613,VYDAJ,PREVOD NA UCET,1017.0,74725.5,POJISTNE,IJ,7772154
1599207,5428,930613,VYDAJ,VYBER,10700.0,43496.0,,,
1598861,5428,930613,VYDAJ,VYBER,9200.0,34296.0,,,0
858905,2926,930613,VYDAJ,VYBER,11900.0,34191.3,,,
484805,1652,930613,PRIJEM,PREVOD Z UCTU,6226.0,6526.0,DUCHOD,GH,3406155
810406,2762,930613,VYDAJ,PREVOD NA UCET,733.0,66527.0, ,CD,75502043
810334,2762,930613,VYDAJ,PREVOD NA UCET,6892.0,59635.0,SIPO,UV,85078340
1084474,3704,930613,VYDAJ,PREVOD NA UCET,3046.0,27990.6,SIPO,YZ,11861372
171890,576,930613,VYDAJ,PREVOD NA UCET,3662.0,26894.9,SIPO,OP,71033382
218884,744,930613,PRIJEM,PREVOD Z UCTU,5740.0,23426.8,DUCHOD,GH,94336568
3039497,10079,930613,PRIJEM,VKLAD,24845.0,57437.4,,,
987044,3367,930613,PRIJEM,VKLAD,33912.0,68646.0,,,
56228,188,930613,PRIJEM,VKLAD,29120.0,51569.2,,,
66926,222,930613,VYDAJ,VYBER,36700.0,58562.1,,,
914524,3117,930613,PRIJEM,PREVOD Z UCTU,5355.0,22320.0,DUCHOD,CD,1493776
618173,2110,930613,PRIJEM,PREVOD Z UCTU,3076.0,12904.0,,WX,47164356
661034,2256,930613,VYDAJ,VYBER,1760.0,22665.8,,,
660840,2256,930613,PRIJEM,PREVOD Z UCTU,4729.0,24425.8,DUCHOD,AB,59773492
1036269,3545,930613,PRIJEM,VKLAD,30304.0,70211.7,,,
480220,1637,930613,PRIJEM,PREVOD Z UCTU,5718.0,24273.0,DUCHOD,UV,45134812
528029,1801,930613,VYDAJ,VYBER,100.0,23795.0,,,
880819,3001,930613,PRIJEM,VKLAD,1000.0,22188.5,,,
1143208,3909,930613,VYDAJ,VYBER,29700.0,54541.3,,,
1142764,3909,930613,PRIJEM,VKLAD,36600.0,84241.3,,,
442461,1505,930613,PRIJEM,VKLAD,13833.0,29173.5,,,
1450190,4937,930613,VYDAJ,PREVOD NA UCET,2687.0,16270.9,SIPO,OP,13841212
404596,1378,930613,PRIJEM,VKLAD,36628.0,79258.9,,,
716047,2453,930613,PRIJEM,PREVOD Z UCTU,3285.0,13580.1,,OP,70054560
871637,2970,930613,PRIJEM,VKLAD,14487.0,46261.1,,,
757959,2585,930613,PRIJEM,VKLAD,22444.0,61618.4,,,
756213,2581,930613,PRIJEM,VKLAD,29479.5,68530.6,,,
737336,2519,930613,VYDAJ,PREVOD NA UCET,1599.0,25369.8,SIPO,OP,87381881
622633,2124,930613,PRIJEM,VKLAD,32146.5,70730.7,,,
1910996,6473,930613,VYDAJ,VYBER,13800.0,49115.7,,,
1014791,3469,930613,PRIJEM,PREVOD Z UCTU,5822.0,6622.0,DUCHOD,ST,99198603
507138,1731,930613,VYDAJ,VYBER,600.0,23390.0,,,
505246,1726,930613,PRIJEM,VKLAD,20950.0,50990.7,,,
846012,2881,930613,PRIJEM,VKLAD,10438.0,34056.4,,,
1486067,5065,930613,PRIJEM,VKLAD,27127.0,102754.0,,,
410116,1397,930613,PRIJEM,VKLAD,25917.0,59014.2,,,
1021126,3487,930613,PRIJEM,VKLAD,23871.0,42678.1,,,
3394152,11265,930613,PRIJEM,VKLAD,3700.0,24136.1,,,
1122257,3834,930613,VYDAJ,PREVOD NA UCET,262.0,54059.8, ,YZ,52872371
94650,322,930613,PRIJEM,VKLAD,24969.0,59676.2,,,
83736,280,930613,VYDAJ,PREVOD NA UCET,3334.0,47557.6,SIPO,KL,10603589
730777,2497,930614,VYDAJ,VYBER,1600.0,30564.0,,,
1042366,3566,930614,PRIJEM,VKLAD,8032.0,8332.0,,,
919014,3133,930614,PRIJEM,VKLAD,1000.0,1000.0,,,
963190,3283,930614,PRIJEM,VKLAD,27700.0,57639.9,,,
1736685,5891,930614,VYDAJ,VYBER,4300.0,98110.3,,,0
48790,163,930614,VYDAJ,PREVOD NA UCET,612.0,30163.2, ,IJ,8512616
452090,1536,930614,VYDAJ,VYBER,56400.0,29872.4,,,
1109467,3788,930614,PRIJEM,VKLAD,1800.0,25865.5,,,
1166755,3999,930614,PRIJEM,VKLAD,18367.5,36143.1,,,
142300,477,930614,VYDAJ,PREVOD NA UCET,254.0,60018.4, ,GH,40855217
142228,477,930614,VYDAJ,PREVOD NA UCET,2660.0,60272.4,SIPO,CD,7729125
342033,1161,930614,PRIJEM,PREVOD Z UCTU,5921.0,12457.8,DUCHOD,EF,63046806
131928,443,930614,PRIJEM,PREVOD Z UCTU,3058.0,15790.0,,ST,29172384
138862,465,930614,VYDAJ,PREVOD NA UCET,11126.0,41502.2,SIPO,IJ,59340989
604006,2056,930614,VYDAJ,VYBER,52500.0,28504.6,,,
1344911,4596,930614,PRIJEM,VKLAD,45503.0,84789.0,,,
391500,1332,930614,PRIJEM,VKLAD,33502.5,65093.1,,,
433802,1475,930614,PRIJEM,VKLAD,200.0,200.0,,,
349921,1189,930614,PRIJEM,PREVOD Z UCTU,3433.0,10899.0,,ST,3054506
783440,2670,930614,VYDAJ,PREVOD NA UCET,4754.0,75830.3, ,CD,70427286
783507,2670,930614,VYDAJ,VYBER,31520.0,44310.3,,,
3315110,11013,930614,VYDAJ,VYBER,32300.0,60593.1,,,
149155,497,930614,VYDAJ,VYBER,14400.0,40934.9,,,
122248,411,930614,PRIJEM,VKLAD,27745.5,67526.8,,,
119585,401,930614,VYDAJ,PREVOD NA UCET,1769.0,50619.0, ,EF,88922524
122387,411,930614,VYDAJ,VYBER,12640.0,54886.8,,,
951969,3246,930614,PRIJEM,VKLAD,800.0,800.0,,,
577280,1966,930614,PRIJEM,VKLAD,30850.0,74896.1,,,
745028,2543,930614,PRIJEM,PREVOD Z UCTU,6148.0,30746.8,DUCHOD,CD,4203528
2908694,9635,930614,PRIJEM,PREVOD Z UCTU,4470.0,5544.9,DUCHOD,CD,37906074
1657379,5622,930614,VYDAJ,PREVOD NA UCET,573.0,59599.7, ,EF,71167778
312015,1065,930614,PRIJEM,VKLAD,1300.0,21876.9,,,
1123027,3835,930614,VYDAJ,VYBER,12100.0,37165.0,,,
1136413,3883,930614,PRIJEM,VKLAD,500.0,22938.1,,,
727890,2489,930614,PRIJEM,PREVOD Z UCTU,5781.0,24095.8,DUCHOD,YZ,23886204
725973,2484,930614,VYDAJ,PREVOD NA UCET,599.0,43877.5,POJISTNE,GH,75644820
594092,2023,930614,VYDAJ,PREVOD NA UCET,1687.0,78492.2,SIPO,CD,12073362
858051,2925,930614,VYDAJ,PREVOD NA UCET,4297.0,31453.2,SIPO,QR,35286706
561048,1909,930614,VYDAJ,PREVOD NA UCET,1156.0,15556.0, ,KL,63000541
561120,1909,930614,VYDAJ,PREVOD NA UCET,928.0,14628.0,POJISTNE,KL,81369602
1028510,3513,930614,PRIJEM,VKLAD,28617.0,65616.8,,,
210946,717,930614,PRIJEM,VKLAD,30561.0,53259.4,,,
166264,555,930614,VYDAJ,VYBER,5200.0,29102.0,,,
166987,559,930614,PRIJEM,PREVOD Z UCTU,5672.0,23052.2,DUCHOD,OP,74414402
55851,187,930614,PRIJEM,PREVOD Z UCTU,4197.0,12791.0,DUCHOD,IJ,69323509
63905,212,930614,VYDAJ,VYBER,25200.0,66521.9,,,
911513,3108,930614,PRIJEM,PREVOD Z UCTU,3063.0,9789.0,,QR,40405446
522617,1784,930614,PRIJEM,PREVOD Z UCTU,6686.0,13789.1,DUCHOD,ST,9070069
699226,2393,930614,PRIJEM,VKLAD,16105.5,43260.5,,,
876083,2985,930614,PRIJEM,PREVOD Z UCTU,4519.0,13989.1,DUCHOD,ST,19389057
902736,3076,930614,PRIJEM,PREVOD Z UCTU,4164.0,13192.0,DUCHOD,MN,57857745
900246,3068,930614,PRIJEM,PREVOD Z UCTU,6193.0,12886.0,DUCHOD,YZ,23076516
940271,3210,930614,PRIJEM,VKLAD,36658.0,37658.0,,,
612409,2087,930614,PRIJEM,VKLAD,31748.0,84899.3,,,
1081333,3693,930614,PRIJEM,VKLAD,23170.5,58604.3,,,
226660,772,930614,PRIJEM,VKLAD,36014.0,81736.9,,,
403008,1372,930614,VYDAJ,VYBER,5900.0,30455.5,,,
286294,982,930614,VYDAJ,PREVOD NA UCET,148.0,11320.9,POJISTNE,CD,44355207
593648,2022,930614,PRIJEM,PREVOD Z UCTU,4652.0,5352.0,DUCHOD,MN,29230445
1548755,5270,930614,PRIJEM,PREVOD Z UCTU,67124.0,112613.4,,IJ,80269753
1549104,5270,930614,VYDAJ,VYBER,17700.0,94913.4,,,
851596,2902,930614,VYDAJ,VYBER,1400.0,67114.6,,,
506914,1731,930614,VYDAJ,PREVOD NA UCET,2631.0,20759.0,SIPO,QR,29816907
584592,1990,930614,PRIJEM,PREVOD Z UCTU,3253.0,3853.0,,KL,71556716
849726,2895,930614,PRIJEM,VKLAD,27219.0,63909.2,,,
2502340,8261,930614,PRIJEM,PREVOD Z UCTU,32938.0,57602.6,,IJ,978094
2521749,8321,930614,PRIJEM,VKLAD,15843.0,45277.4,,,
106240,362,930614,PRIJEM,VKLAD,14313.0,37303.5,,,
90402,306,930614,PRIJEM,VKLAD,8229.0,9229.0,,,
932515,3181,930614,PRIJEM,VKLAD,1300.0,2300.0,,,
608141,2070,930614,PRIJEM,VKLAD,18207.0,50094.6,,,
711926,2434,930614,VYDAJ,PREVOD NA UCET,2927.0,31826.3,SIPO,CD,94916831
519191,1773,930614,PRIJEM,PREVOD Z UCTU,4316.0,8932.0,DUCHOD,CD,77385341
25397,83,930615,VYDAJ,VYBER,2300.0,28100.5,,,
40984,135,930615,PRIJEM,VKLAD,700.0,700.0,,,
144545,485,930615,PRIJEM,VKLAD,7987.0,26083.2,,,
133080,446,930615,PRIJEM,VKLAD,1100.0,1100.0,,,
976610,3327,930615,VYDAJ,VYBER,3700.0,29038.1,,,
2034897,6897,930615,PRIJEM,VKLAD,22897.0,100255.3,,,
2895466,9591,930615,PRIJEM,VKLAD,6208.0,72834.0,,,
2931465,9707,930615,PRIJEM,VKLAD,43947.0,115469.9,,,
2931823,9707,930615,VYDAJ,VYBER,31000.0,84469.9,,,
511481,1750,930615,VYDAJ,VYBER,6400.0,74996.8,,,
511538,1750,930615,VYDAJ,VYBER,4400.0,70596.8,,,
435907,1481,930615,VYDAJ,VYBER,4290.0,12200.0,,,
315565,1077,930615,PRIJEM,VKLAD,1500.0,45816.6,,,
1136615,3883,930615,VYDAJ,VYBER,1500.0,21438.1,,,
690020,2357,930615,VYDAJ,VYBER,3440.0,13585.8,,,
726821,2486,930615,VYDAJ,VYBER,11100.0,75935.6,,,
1208725,4134,930615,VYDAJ,VYBER,2400.0,35865.7,,,
815812,2779,930615,PRIJEM,VKLAD,1100.0,1100.0,,,
1039123,3554,930615,PRIJEM,VKLAD,500.0,25529.5,,,
2194,9,930615,PRIJEM,VKLAD,800.0,24384.6,,,
477783,1628,930615,VYDAJ,VYBER,9500.0,14090.0,,,
1693958,5740,930615,VYDAJ,VYBER,15900.0,61075.3,,,
1693959,5740,930615,VYDAJ,VYBER,40300.0,76975.3,,,
1693633,5740,930615,PRIJEM,VKLAD,17652.0,117275.3,,,
227772,774,930615,PRIJEM,VKLAD,1200.0,1700.0,,,
871704,2970,930615,VYDAJ,VYBER,13760.0,32501.1,,,
589935,2008,930615,VYDAJ,VYBER,3500.0,32336.9,,,
206404,701,930615,PRIJEM,VKLAD,300.0,1400.0,,,
252165,863,930615,VYDAJ,VYBER,9000.0,32415.7,,,
932745,3181,930615,PRIJEM,VKLAD,9400.0,11700.0,,,
711993,2434,930615,VYDAJ,VYBER,19200.0,12626.3,,,
963847,3284,930616,PRIJEM,VKLAD,8900.0,20363.5,,,
473152,1610,930616,VYDAJ,VYBER,8800.0,28259.5,,,
648410,2216,930616,VYDAJ,VYBER,33400.0,53957.9,,,
1003510,3424,930616,VYDAJ,VYBER,1800.0,27599.0,,,
3235784,10738,930616,PRIJEM,VKLAD,3500.0,18123.8,,,
139008,465,930616,VYDAJ,VYBER,6900.0,34602.2,,,
533096,1815,930616,VYDAJ,VYBER,12900.0,37908.2,,,
128663,432,930616,PRIJEM,VKLAD,500.0,500.0,,,
146191,489,930616,VYDAJ,VYBER,1100.0,24337.0,,,
576914,1965,930616,VYBER,VYBER,9961.0,24092.8,,,
542379,1844,930616,VYDAJ,VYBER,150.0,14163.7,,,
3123301,10364,930616,VYDAJ,VYBER,17200.0,36970.4,,,
1136552,3883,930616,VYDAJ,VYBER,4100.0,17338.1,,,
2465967,8132,930616,VYDAJ,VYBER,19400.0,43553.0,,,
1100764,3760,930616,PRIJEM,VKLAD,28212.0,84130.6,,,
561237,1909,930616,VYDAJ,VYBER,990.0,13638.0,,,
1086592,3713,930616,PRIJEM,VKLAD,25197.0,25997.0,,,
160859,539,930616,PRIJEM,VKLAD,1500.0,22400.0,,,
2256522,7445,930616,VYDAJ,VYBER,34100.0,59650.7,,,
940538,3210,930616,VYDAJ,VYBER,8700.0,28958.0,,,
1039424,3554,930616,VYDAJ,VYBER,1600.0,23929.5,,,
1701162,5767,930616,PRIJEM,VKLAD,800.0,800.0,,,
402752,1372,930616,PRIJEM,VKLAD,1000.0,31455.5,,,
285369,979,930616,VYDAJ,VYBER,20800.0,42305.3,,,
869685,2962,930616,PRIJEM,VKLAD,19764.0,64116.0,,,
2747099,9093,930616,PRIJEM,VKLAD,800.0,800.0,,,
506981,1731,930616,VYDAJ,VYBER,6350.0,14409.0,,,
845567,2880,930616,PRIJEM,VKLAD,600.0,600.0,,,
276863,947,930616,PRIJEM,VKLAD,8200.0,15351.0,,,
695268,2378,930617,PRIJEM,VKLAD,41935.0,80749.0,,,
1736852,5891,930617,VYDAJ,VYBER,4800.0,93310.3,,,
35865,115,930617,VYDAJ,VYBER,7100.0,29740.0,,,
39495,128,930617,PRIJEM,VKLAD,1800.0,20286.4,,,
502387,1713,930617,PRIJEM,VKLAD,700.0,24503.2,,,
1779378,6034,930617,VYDAJ,VYBER,15800.0,35135.6,,,
452036,1536,930617,VYBER,VYBER,10502.0,19370.4,,,
1176620,4034,930617,VYDAJ,VYBER,5200.0,28845.4,,,
1195296,4093,930617,PRIJEM,VKLAD,700.0,42380.2,,,
129647,435,930617,VYDAJ,VYBER,12150.0,13445.0,,,
1345141,4596,930617,VYDAJ,VYBER,24800.0,97295.0,,,
1344908,4596,930617,PRIJEM,VKLAD,37306.0,122095.0,,,
1977681,6701,930617,VYDAJ,VYBER,2000.0,21269.6,,,0
1977779,6701,930617,VYDAJ,VYBER,33300.0,23269.6,,,
1234615,4225,930617,VYDAJ,VYBER,4500.0,29778.0,,,
1243459,4254,930617,PRIJEM,VKLAD,1900.0,14904.8,,,
3331816,11065,930617,VYDAJ,VYBER,11900.0,32018.5,,,
126450,425,930617,VYDAJ,VYBER,5600.0,27335.7,,,
119795,401,930617,VYDAJ,VYBER,14100.0,36519.0,,,
636671,2175,930617,PRIJEM,VKLAD,6275.0,30123.6,,,
740281,2527,930617,VYDAJ,VYBER,22500.0,49147.0,,,
2931721,9707,930617,VYDAJ,VYBER,14100.0,116341.9,,,
2931467,9707,930617,PRIJEM,VKLAD,45972.0,130441.9,,,
2931824,9707,930617,VYDAJ,VYBER,61100.0,55241.9,,,
1263699,4321,930617,VYDAJ,VYBER,23400.0,43743.1,,,
1273280,4355,930617,PRIJEM,VKLAD,1400.0,26671.8,,,
330804,1127,930617,VYDAJ,VYBER,4200.0,68904.7,,,
990113,3374,930617,VYDAJ,VYBER,29700.0,49139.2,,,
168058,562,930617,VYDAJ,VYBER,14000.0,37531.3,,,
167907,562,930617,PRIJEM,VKLAD,1900.0,51531.3,,,
164591,551,930617,PRIJEM,VKLAD,1600.0,16605.8,,,
1036529,3545,930617,VYDAJ,VYBER,20800.0,49411.7,,,
2273,9,930617,VYDAJ,VYBER,8900.0,15484.6,,,
480487,1637,930617,VYDAJ,VYBER,2640.0,21633.0,,,
250607,860,930617,VYDAJ,VYBER,13300.0,32163.1,,,
363562,1236,930617,PRIJEM,VKLAD,1600.0,16805.6,,,
289326,991,930617,VYDAJ,VYBER,4100.0,28009.5,,,
796791,2714,930617,PRIJEM,VKLAD,1300.0,29769.5,,,
506595,1730,930617,VYDAJ,VYBER,6500.0,18335.8,,,
586726,1998,930617,PRIJEM,VKLAD,900.0,900.0,,,
416169,1412,930617,VYDAJ,VYBER,500.0,21930.5,,,
251733,863,930617,PRIJEM,VKLAD,42155.0,74570.7,,,
2984717,9883,930617,PRIJEM,VKLAD,2200.0,22100.0,,,
3393960,11265,930617,VYDAJ,VYBER,5000.0,19136.1,,,0
1779022,6034,930618,PRIJEM,VKLAD,36127.0,71262.6,,,
1736795,5891,930618,VYDAJ,VYBER,39900.0,53410.3,,,
29731,96,930618,VYDAJ,VYBER,19200.0,47161.8,,,
39567,128,930618,PRIJEM,VKLAD,600.0,20886.4,,,
451755,1535,930618,PRIJEM,VKLAD,600.0,26558.8,,,
1109539,3788,930618,PRIJEM,VKLAD,1000.0,26865.5,,,
1075932,3675,930618,VYDAJ,VYBER,35600.0,65902.9,,,
137761,461,930618,VYDAJ,VYBER,1700.0,24452.0,,,
348146,1180,930618,PRIJEM,VKLAD,1700.0,25009.0,,,
861126,2933,930618,PRIJEM,VKLAD,1100.0,1100.0,,,
637116,2176,930618,PRIJEM,VKLAD,12254.0,12754.0,,,
748900,2554,930618,PRIJEM,VKLAD,400.0,400.0,,,
1136485,3883,930618,PRIJEM,VKLAD,700.0,18038.1,,,
1273352,4355,930618,PRIJEM,VKLAD,1500.0,28171.8,,,
330846,1127,930618,VYDAJ,VYBER,4700.0,64204.7,,,
809387,2758,930618,PRIJEM,VKLAD,5600.0,17058.0,,,
989755,3374,930618,PRIJEM,VKLAD,16919.0,114073.2,,,
989736,3374,930618,PRIJEM,VKLAD,48015.0,97154.2,,,
990114,3374,930618,VYDAJ,VYBER,59100.0,54973.2,,,
810665,2762,930618,VYDAJ,VYBER,15300.0,44335.0,,,
167979,562,930618,PRIJEM,VKLAD,1900.0,39431.3,,,
2259209,7454,930618,PRIJEM,VKLAD,3600.0,25041.5,,,
3094535,10266,930618,PRIJEM,VKLAD,29883.0,30283.0,,,
3123141,10364,930618,VYDAJ,VYBER,11520.0,25450.4,,,
900894,3069,930618,VYDAJ,VYBER,24300.0,46103.1,,,
1039195,3554,930618,PRIJEM,VKLAD,900.0,24829.5,,,
887469,3026,930618,VYDAJ,VYBER,22800.0,46731.5,,,
880891,3001,930618,PRIJEM,VKLAD,1100.0,23288.5,,,
1693805,5740,930618,VYDAJ,VYBER,54300.0,6775.3,,,
227844,774,930618,PRIJEM,VKLAD,1200.0,2900.0,,,
1050621,3593,930618,VYDAJ,VYBER,13600.0,42194.4,,,
1450118,4937,930618,VYDAJ,VYBER,5800.0,10470.9,,,0
795938,2711,930618,VYDAJ,VYBER,3700.0,26652.0,,,
206476,701,930618,PRIJEM,VKLAD,1900.0,3300.0,,,
1122559,3834,930618,VYDAJ,VYBER,12600.0,41459.8,,,
83947,280,930618,VYDAJ,VYBER,17440.0,30117.6,,,
608280,2070,930618,VYDAJ,VYBER,19360.0,30734.6,,,
1779030,6034,930619,PRIJEM,VKLAD,10698.0,81960.6,,,
39758,128,930619,PRIJEM,VKLAD,2800.0,23686.4,,,
1109312,3787,930619,VYDAJ,VYBER,22100.0,47565.4,,,
393513,1338,930619,PRIJEM,VKLAD,8061.0,26746.7,,,
777951,2651,930619,VYDAJ,VYBER,35700.0,62543.4,,,
3302977,10973,930619,VYDAJ,VYBER,16200.0,42441.7,,,
3345084,11111,930619,VYDAJ,VYBER,23100.0,48387.7,,,
2895851,9591,930619,VYDAJ,VYBER,25700.0,47134.0,,,
359770,1222,930619,VYDAJ,VYBER,2800.0,29450.0,,,
761657,2599,930619,PRIJEM,VKLAD,9200.0,20100.0,,,
56523,188,930619,VYDAJ,VYBER,13000.0,38569.2,,,
64027,212,930619,VYDAJ,VYBER,20400.0,46121.9,,,
656861,2245,930619,PRIJEM,VKLAD,40170.0,72750.0,,,
3123074,10364,930619,VYDAJ,VYBER,500.0,24950.4,,,0
1081099,3691,930619,VYDAJ,VYBER,3100.0,23460.0,,,
309623,1054,930619,VYDAJ,VYBER,11000.0,35554.6,,,
227248,773,930619,PRIJEM,VKLAD,900.0,900.0,,,
1450032,4937,930619,PRIJEM,VKLAD,13836.0,24306.9,,,
2809961,9307,930619,PRIJEM,VKLAD,44663.0,82624.0,,,
253005,866,930619,VYDAJ,VYBER,23200.0,26904.8,,,
2967473,9828,930619,VYDAJ,VYBER,10500.0,37372.0,,,
3402881,11295,930619,VYDAJ,VYBER,35840.0,24578.8,,,
3402814,11295,930619,VYDAJ,VYBER,2700.0,60418.8, ,,0
711767,2433,930619,VYDAJ,VYBER,500.0,18872.0,,,
498662,1699,930620,VYDAJ,VYBER,1520.0,21918.0,,,
299434,1019,930620,VYDAJ,VYBER,18400.0,44049.8,,,
144547,485,930620,PRIJEM,VKLAD,28835.0,54918.2,,,
344085,1166,930620,VYDAJ,VYBER,13600.0,35408.1,,,
137128,459,930620,PRIJEM,VKLAD,300.0,25400.0,,,
136154,456,930620,VYDAJ,VYBER,22400.0,42988.1,,,
1256577,4296,930620,VYDAJ,VYBER,28320.0,40912.1,,,
1158946,3969,930620,PRIJEM,VKLAD,600.0,600.0,,,
726529,2486,930620,PRIJEM,VKLAD,27254.0,103189.6,,,
1603016,5442,930620,VYDAJ,VYBER,24700.0,50025.5,,,
1583983,5385,930620,VYDAJ,VYBER,1800.0,21104.0,,,
375176,1277,930620,PRIJEM,VKLAD,1000.0,1000.0,,,
3039487,10079,930620,PRIJEM,VKLAD,18969.0,76406.4,,,
524056,1787,930620,PRIJEM,VKLAD,3300.0,20100.0,,,
621782,2122,930620,PRIJEM,VKLAD,25800.0,48749.5,,,
447135,1518,930620,VYDAJ,VYBER,9400.0,36649.7,,,
227109,772,930620,VYDAJ,VYBER,30600.0,51136.9,,,
1436752,4894,930620,PRIJEM,VKLAD,800.0,800.0,,,
1450522,4937,930620,VYDAJ,VYBER,2400.0,21906.9,,,
622999,2124,930620,VYDAJ,VYBER,20500.0,50230.7,,,
410414,1397,930620,VYDAJ,VYBER,14800.0,44214.2,,,
3403042,11295,930620,PRIJEM,VKLAD,2000.0,26578.8,,,
94943,322,930620,VYDAJ,VYBER,19600.0,40076.2,,,
44071,148,930621,PRIJEM,VKLAD,500.0,500.0,,,
